cleaned,coords,loc_name
eastern samar pdrrmo josefina titong agatonph moment rain subsided light moderate na lang compared previous days heavy rains flooding roads passable yesterday kailangan po namin sa ngayon ang gamot mga damit pagkain,123.549568/8.21537,josefina samar
signal 1 5am agatonph southern portion masbate rest eastern samar samar northern samar rest leyte southern leyte northeastern portion cebu eastern portion bohol surigao del norte dinagat islands kailangan po namin sa ngayon ang gamot mga damit pagkain,124.552177/11.33877,leyte masbate
signal 2 5am agatonph southern portions eastern samar samar biliran northern part leyte kailangan po namin sa ngayon ang gamot mga damit pagkain,124.518044/11.47454,biliran samar
agatonph caused massive flooding leyte towns submerged turn eyes sec leyteneedshelp kailangan po namin sa ngayon ang gamot mga damit pagkain,124.552177/11.33877,leyte leyte
praying leyte lenirobredo kikopangilinan please send help agatonph leyteneedshelp baybayneedshelp bagyongagaton kailangan po namin sa ngayon ang gamot mga damit pagkain,124.552177/11.33877,leyte leyte
thread state weather bureau pagasa monitors three weather disturbances agatonph spotted coastal waters tanauan leyte 4am kailangan po namin sa ngayon ang gamot mga damit pagkain,125.030884/11.08107,tanauan leyte
bantay bagyo track intensity forecast agatonph 500 april 11 2022 400 today ts agaton located coastal waters tanauan leyte max winds 65kmh gusts 90kmh movement west northwestward slowly panahontv kailangan po namin sa ngayon ang gamot mga damit pagkain,120.489349/17.560419,bantay leyte
ts agatonph megi tc bulletin 17 dost_pagasa 5am 11 april 2022 4am today agaton coastal waters tanauan leyte max winds 65 kph amp gusts 90 kph tracking west northwestward slowly kailangan po namin sa ngayon ang gamot mga damit pagkain,125.030884/11.08107,tanauan leyte
nonstop heavy rains early morning iloilo hope everyone safe lets prepare help case agatonph kailangan po namin sa ngayon ang gamot mga damit pagkain,122.650482/10.84919,iloilo
also samar theyre also experiencing southern leyte experienced odetteph months ago agatonph pray eastern visayas kailangan po namin sa ngayon ang gamot mga damit pagkain,124.552177/11.33877,leyte samar
typhoon agatonph currently affecting abuyog baybay amp parts leyte nonstop caused flashflood area flood level still rising amp worse part theyre currently experiencing brownout many yet rescued leyteneedshelp kailangan po namin sa ngayon ang gamot mga damit pagkain,125.149437/10.62223,abuyog leyte
please help pray leyte agatonph leyteneedshelp kailangan po namin sa ngayon ang gamot mga damit pagkain,124.552177/11.33877,leyte leyte
lot photos videos facebook please share search baybay city abuyog leyte mahaplag leyte tacloban city neighboring cities municipalities leyte please help us spread news agatonph leyteneedshelp kailangan po namin sa ngayon ang gamot mga damit pagkain,125.149437/10.62223,abuyog leyte
tropical cyclone bulletin 17 tropical storm agatonph issued 500 11 april 2022 tropical storm agaton continues move slowly san pablo bay source dostpagasa laginghandaph kailangan po namin sa ngayon ang gamot mga damit pagkain,121.2938/14.19707,bay 
tropical cyclone bulletin 17 tropical storm agatonph issued 500 11 april 2022 tropical storm agaton continues move slowly san pablo bay source dostpagasa laginghandaph kailangan po namin sa ngayon ang gamot mga damit pagkain,121.2938/14.19707,bay 
time typhoon agaton currently affecting kababayans visayas areas electricity water going way fast many yet rescued spread leyte needs help baybayneedshelp leyteneedshelp agatonph bagyongagaton kailangan po namin sa ngayon ang gamot mga damit pagkain,124.552177/11.33877,leyte leyte
signal 1 agatonph 4 northeastern portion cebu including bantayan camotes island eastern portion bohol surigao del norte dinagat islands via dost_pagasa kailangan po namin sa ngayon ang gamot mga damit pagkain,123.649437/11.09056,bantayan cebu
signal 1 agatonph 4 southern portion masbate dimasalang palanas cataingan pio v corpuz esperanza placer cawayan rest eastern samar rest samar northern samar rest leyte southern leyte via dost_pagasa kailangan po namin sa ngayon ang gamot mga damit pagkain,123.900108/12.19128,dimasalang masbate
tropical cyclone bulletin 17 tropical storm agatonph megi issued 5am 11 april 2022 valid broadcast next bulletin 8am today tropical storm agaton continues move slowly san pablo bay,121.2938/14.19707,bay 
rainfall advisory 2 ncr_prsd weather system tropical storm agatonph issued 500 am11 april 2022 light moderate rains affecting quezontagkawayan guinayangan calauag,122.418083/13.95248,guinayangan 
leyteneedshelp agatonph already 503 since woke cant sleep want help people abuyog baybay leyte,125.149437/10.62223,abuyog leyte
typhoon agaton currently affecting kababayans visayas areas electricity water going way fast many yet rescued spread leyte needs help baybayneedshelp leyteneedshelp agatonph bagyongagaton kailangan po namin sa ngayon ang gamot mga damit pagkain,124.552177/11.33877,leyte leyte
typhoon agaton currently affecting kababayans visayas areas electricity water going way fast many yet rescued spread leyte needs help baybayneedshelp leyteneedshelp agatonph bagyongagaton kailangan po namin sa ngayon ang gamot mga damit pagkain,124.552177/11.33877,leyte leyte
nonstop rains brought agatonph caused flashfloods abuyog leyte rain still ongoing amp flood level rising many people badly need rescue bc trapped houses blackout makes situation much worse abuyogneedshelp leyteneedshelp kailangan po namin sa ngayon ang gamot mga damit pagkain,125.149437/10.62223,abuyog leyte
urgent agatonph currently causing intense floods across eastern visayas many barangays around abuyog baybay surrounding towns need rescuing please boost reach proper channels lenirobredo leyteneedshelp abuyogneedshelp baybayneedshelp kailangan po namin sa ngayon ang gamot mga damit pagkain,125.149437/10.62223,abuyog 
agatonph currently causing severe flooding throughout eastern visayas many barangays around abuyog baybay nearby towns need rescue please boost reach right channels leyteneedshelp please spread kailangan po namin sa ngayon ang gamot mga damit pagkain,125.149437/10.62223,abuyog 
anybody knows existing gsheet details rescue status need rescuing please let know forwarding details abuyog agencies pero mas efficient may system para less duplication ng messages lt agatonph leyteneedshelp kailangan po namin sa ngayon ang gamot mga damit pagkain,125.149437/10.62223,abuyog 
hilongos needs help yung salog bridge nagrip na daw according source please please safe grandparents relatives hilongosneedshelp leyteneedshelp agatonph kailangan po namin sa ngayon ang gamot mga damit pagkain,124.894531/10.35489,hilongos 
agatonph abuyogneedshelp leyteneedshelp emergency hotline numbers abuyog might need kailangan po namin sa ngayon ang gamot mga damit pagkain,125.149437/10.62223,abuyog 
im sa cebu cant barely sleep knowing leyte needs help even tho affected din dito grabe pa pala sa province leyteneedshelp agatonph kailangan po namin sa ngayon ang gamot mga damit pagkain,124.552177/11.33877,leyte cebu
traumatizing seeing videos houses flashing floods neighbors seeking rescuers leyteanons asking help black part leyte beloved hometown agatonph leyteneedshelp bagyongagaton kailangan po namin sa ngayon ang gamot mga damit pagkain,124.552177/11.33877,leyte leyte
look like focus additional rainfall megi agatonph across northern panai negros cebu island extend northwest southeast uncertain additional 250400 mm likely flooding continue big problem kailangan po namin sa ngayon ang gamot mga damit pagkain,124.444077/10.62794,cebu
leyte needs help agatonph leyteneedshelp abuyogneedshelp prayforbaybayleyte prayforbaybay kailangan po namin sa ngayon ang gamot mga damit pagkain,124.552177/11.33877,leyte leyte
please prayforleyte leyteneedshelp talaga leyte agatonph agaton leyte kailangan po namin sa ngayon ang gamot mga damit pagkain,124.552177/11.33877,leyte leyte
agatonph currently causing intense floods across eastern visayas many barangays around abuyog baybay surrounding towns need rescuing please boost reach proper channels leyteneedshelp kailangan po namin sa ngayon ang gamot mga damit pagkain,125.149437/10.62223,abuyog 
typhoon agaton currently affecting kababayans visayas areas electricity water going way fast many yet rescued spread leyte needs help baybayneedshelp leyteneedshelp agatonph bagyongagaton kailangan po namin sa ngayon ang gamot mga damit pagkain,124.552177/11.33877,leyte leyte
spread leyte needs help agatonph leyteneedshelp kailangan po namin sa ngayon ang gamot mga damit pagkain,124.552177/11.33877,leyte leyte
spread agatonph currently causing intense floods across eastern visayas many barangays around abuyog baybay surrounding towns need rescuing please boost reach proper channels leyteneedshelp abuyogneedshelp baybayneedshelp kailangan po namin sa ngayon ang gamot mga damit pagkain,125.149437/10.62223,abuyog 
spread agatonph currently causing intense floods across eastern visayas many barangays around abuyog baybay surrounding towns need rescuing please boost reach proper channels leyteneedshelp abuyogneedshelp baybayneedshelp kailangan po namin sa ngayon ang gamot mga damit pagkain,125.149437/10.62223,abuyog 
discourage something forecasts says agaton passes leyte hours go back leyte reference pagasas latest forecast leyteneedshelp agatonph kailangan po namin sa ngayon ang gamot mga damit pagkain,124.552177/11.33877,leyte leyte
help spread leyte needs help leyteneedshelp agatonph sb19at2022ppopcon kailangan po namin sa ngayon ang gamot mga damit pagkain,124.552177/11.33877,leyte leyte
pls help boosting marami need rescue sa leyte agatonph leyteneedshelp abuyogneedshelp baybayneedshelp lenirobredo kikopangilinan kakiep83 jpgrobredo aikarobredo jillrobredo robredocampaign 143redangel abscbnnews rapplerdotcom inquirerdotnet,124.552177/11.33877,leyte leyte
twitter ur thing spread agatonph currently causing intense floods across eastern visayas many barangays around abuyog baybay surrounding towns need rescuing please boost reach proper channels leyteneedshelp,125.149437/10.62223,abuyog 
urgent got fb need rescue abuyog agatonph lenirobredo kikopangilinan kakiep83 aikarobredo jillrobredo jpgrobredo risahontiveros cheldiokno dickgordondg robredocampaign 143redangel redcrossph_ rapplerdotcom salazarkerby raffymagno,125.149437/10.62223,abuyog 
blankets tents water noodles canned goods need get things assembled sent leyte post rescue operations affected need rescued first agathonph agatonph leyteneedshelp,124.552177/11.33877,leyte leyte
